timestamp,total_workers,active_workers,queue_size,requests_per_second,avg_response_time,environment
2026-02-20T15:13:25.924063,3,3,0,0,0,prod
2026-02-20T15:13:30.816598,3,3,0,0,0,prod
2026-02-20T15:13:30.926543,3,3,0,0,0,prod
2026-02-20T15:13:34.830979,3,3,0,0,0,prod
2026-02-20T15:13:35.819226,3,3,0,0,0,prod
2026-02-20T15:13:35.929226,3,3,0,0,0,prod
2026-02-20T15:13:39.833428,3,3,0,0,0,prod
2026-02-20T15:13:40.821284,3,3,0,0,0,prod
2026-02-20T15:13:40.931849,3,3,0,0,0,prod
2026-02-20T15:13:44.835965,3,3,0,0,0,prod
2026-02-20T15:13:45.823431,3,3,0,0,0,prod
2026-02-20T15:13:45.933922,3,3,0,0,0,prod
2026-02-20T15:13:47.168372,3,3,0,0,0,prod
2026-02-20T15:13:49.838433,3,3,0,0,0,prod
2026-02-20T15:13:50.825413,3,3,0,0,0,prod
2026-02-20T15:13:50.936200,3,3,0,0,0,prod
2026-02-20T15:13:52.169779,3,3,0,0,0,prod
2026-02-20T15:13:54.840193,3,3,0,0,0,prod
2026-02-20T15:13:55.827809,3,3,0,0,0,prod
2026-02-20T15:13:55.938528,3,3,0,0,0,prod
2026-02-20T15:13:57.170610,3,3,0,0,0,prod
2026-02-20T15:13:59.841497,3,3,0,0,0,prod
2026-02-20T15:14:00.829662,3,3,0,0,0,prod
2026-02-20T15:14:00.939666,3,3,0,0,0,prod
2026-02-20T15:14:02.171877,3,3,0,0,0,prod
2026-02-20T15:14:04.842717,3,3,0,0,0,prod
2026-02-20T15:14:05.831114,3,3,0,0,0,prod
2026-02-20T15:14:05.940737,3,3,0,0,0,prod
2026-02-20T15:14:07.173959,3,3,0,0,0,prod
2026-02-20T15:14:09.844811,3,3,0,0,0,prod
2026-02-20T15:14:10.832204,3,3,0,0,0,prod
2026-02-20T15:14:10.942189,3,3,0,0,0,prod
2026-02-20T15:14:12.176366,3,3,0,0,0,prod
2026-02-20T15:14:14.847187,3,3,0,0,0,prod
2026-02-20T15:14:15.834258,3,3,0,0,0,prod
2026-02-20T15:14:15.944752,3,3,0,0,0,prod
2026-02-20T15:14:17.178500,3,3,0,0,0,prod
2026-02-20T15:14:19.849522,3,3,0,0,0,prod
2026-02-20T15:14:20.836276,3,3,0,0,0,prod
2026-02-20T15:14:20.946537,3,3,0,0,0,prod
2026-02-20T15:14:22.180847,3,3,0,0,0,prod
2026-02-20T15:14:24.852011,3,3,0,0,0,prod
2026-02-20T15:14:25.838711,3,3,0,0,0,prod
2026-02-20T15:14:25.948823,3,3,0,0,0,prod
2026-02-20T15:14:27.183551,3,3,0,0,0,prod
2026-02-20T15:14:29.854171,3,3,0,0,0,prod
2026-02-20T15:14:30.841596,3,3,0,0,0,prod
2026-02-20T15:14:30.950248,3,3,0,0,0,prod
2026-02-20T15:14:32.186233,3,3,0,0,0,prod
2026-02-20T15:14:33.643466,3,3,0,0,0,prod
2026-02-20T15:14:34.856433,3,3,0,0,0,prod
2026-02-20T15:14:35.843490,3,3,0,0,0,prod
2026-02-20T15:14:35.952602,3,3,0,0,0,prod
2026-02-20T15:14:36.777359,3,3,0,0,0,prod
2026-02-20T15:14:37.188423,3,3,0,0,0,prod
2026-02-20T15:14:38.646728,3,3,0,0,0,prod
2026-02-20T15:14:39.858429,3,3,0,0,0,prod
2026-02-20T15:14:40.846020,3,3,0,0,0,prod
2026-02-20T15:14:40.954110,3,3,0,0,0,prod
2026-02-20T15:14:41.780175,3,3,0,0,0,prod
2026-02-20T15:14:42.191233,3,3,0,0,0,prod
2026-02-20T15:14:43.649467,3,3,0,0,0,prod
2026-02-20T15:14:44.859900,3,3,0,0,0,prod
2026-02-20T15:14:45.847722,3,3,0,0,0,prod
2026-02-20T15:14:45.955499,3,3,0,0,0,prod
2026-02-20T15:14:46.782676,3,3,0,0,0,prod
2026-02-20T15:14:47.193508,3,3,0,0,0,prod
2026-02-20T15:14:48.651585,3,3,0,0,0,prod
2026-02-20T15:14:49.862155,3,3,0,0,0,prod
2026-02-20T15:14:50.850546,3,3,0,0,0,prod
2026-02-20T15:14:50.957382,3,3,0,0,0,prod
2026-02-20T15:14:51.784767,3,3,0,0,0,prod
2026-02-20T15:14:52.195567,3,3,0,0,0,prod
2026-02-20T15:14:53.654483,3,3,0,0,0,prod
2026-02-20T15:14:54.864778,3,3,0,0,0,prod
2026-02-20T15:14:55.852680,3,3,0,0,0,prod
2026-02-20T15:14:55.959466,3,3,0,0,0,prod
2026-02-20T15:14:58.655830,3,3,0,0,0,prod
2026-02-20T15:14:59.866299,3,3,0,0,0,prod
2026-02-20T15:27:21.577515,3,3,0,0,0,prod
2026-02-20T15:27:26.580105,3,3,0,0,0,prod
2026-02-20T15:27:31.582159,3,3,0,0,0,prod
2026-02-20T15:27:36.584278,3,3,0,0,0,prod
2026-02-20T15:27:41.586553,3,3,0,0,0,prod
2026-02-20T15:27:46.589227,3,3,0,0,0,prod
2026-02-20T15:27:51.590884,3,3,0,0,0,prod
2026-02-20T15:27:56.592837,3,3,0,0,0,prod
2026-02-20T15:28:01.596506,3,3,0,0,0,prod
2026-02-20T15:28:06.597894,3,3,0,0,0,prod
2026-02-20T15:28:11.599607,3,3,0,0,0,prod
2026-02-20T15:28:12.972308,3,3,0,0,0,prod
2026-02-20T15:28:16.601017,3,3,0,0,0,prod
2026-02-20T15:28:17.973774,3,3,0,0,0,prod
2026-02-20T15:28:21.602922,3,3,0,0,0,prod
2026-02-20T15:28:22.974996,3,3,0,0,0,prod
2026-02-20T15:28:26.604565,3,3,0,0,0,prod
2026-02-20T15:28:27.976431,3,3,0,0,0,prod
2026-02-20T15:28:31.606095,3,3,0,0,0,prod
2026-02-20T15:28:32.977892,3,3,0,0,0,prod
2026-02-20T15:28:36.608118,3,3,0,0,0,prod
2026-02-20T15:28:37.979273,3,3,0,0,0,prod
2026-02-20T15:28:41.610935,3,3,0,0,0,prod
2026-02-20T15:28:42.980611,3,3,0,0,0,prod
2026-02-20T15:28:46.612757,3,3,0,0,0,prod
2026-02-20T15:28:47.981772,3,3,0,0,0,prod
2026-02-20T15:28:51.613658,3,3,0,0,0,prod
2026-02-20T15:28:52.982755,3,3,0,0,0,prod
2026-02-20T15:28:56.614806,3,3,0,0,0,prod
2026-02-20T15:28:57.984376,3,3,0,0,0,prod
2026-02-20T15:29:01.615966,3,3,0,0,0,prod
2026-02-20T15:29:02.986534,3,3,0,0,0,prod
2026-02-20T15:29:06.618190,3,3,0,0,0,prod
2026-02-20T15:29:07.988296,3,3,0,0,0,prod
2026-02-20T15:29:11.619747,3,3,0,0,0,prod
2026-02-20T15:29:12.216795,3,3,0,0,0,prod
2026-02-20T15:29:12.989475,3,3,0,0,0,prod
2026-02-20T15:29:16.620880,3,3,0,0,0,prod
2026-02-20T15:29:17.217851,3,3,0,0,0,prod
2026-02-20T15:29:17.991432,3,3,0,0,0,prod
2026-02-20T15:29:21.622269,3,3,0,0,0,prod
2026-02-20T15:29:22.219773,3,3,0,0,0,prod
2026-02-20T15:29:22.993112,3,3,0,0,0,prod
2026-02-20T15:29:26.625020,3,3,0,0,0,prod
2026-02-20T15:29:27.221602,3,3,0,0,0,prod
2026-02-20T15:29:27.994685,3,3,0,0,0,prod
2026-02-20T15:29:31.627548,3,3,0,0,0,prod
2026-02-20T15:29:32.223132,3,3,0,0,0,prod
2026-02-20T15:29:32.996667,3,3,0,0,0,prod
2026-02-20T15:29:36.630115,3,3,0,0,0,prod
2026-02-20T15:29:37.224759,3,3,0,0,0,prod
2026-02-20T15:29:37.998590,3,3,0,0,0,prod
2026-02-20T15:29:41.631870,3,3,0,0,0,prod
2026-02-20T15:29:42.225888,3,3,0,0,0,prod
2026-02-20T15:29:43.000085,3,3,0,0,0,prod
2026-02-20T15:29:46.633289,3,3,0,0,0,prod
2026-02-20T15:29:47.226990,3,3,0,0,0,prod
2026-02-20T15:29:48.001381,3,3,0,0,0,prod
2026-02-20T15:29:51.635554,3,3,0,0,0,prod
2026-02-20T15:29:52.228281,3,3,0,0,0,prod
2026-02-20T15:29:53.002646,3,3,0,0,0,prod
2026-02-20T15:29:56.637072,3,3,0,0,0,prod
2026-02-20T15:29:57.230137,3,3,0,0,0,prod
2026-02-20T15:29:58.004277,3,3,0,0,0,prod
2026-02-20T15:30:01.639313,3,3,0,0,0,prod
2026-02-20T15:30:02.231881,3,3,0,0,0,prod
2026-02-20T15:30:03.005737,3,3,0,0,0,prod
2026-02-20T15:30:03.139972,3,3,0,0,0,prod
2026-02-20T15:30:06.640551,3,3,0,0,0,prod
2026-02-20T15:30:07.234249,3,3,0,0,0,prod
2026-02-20T15:30:08.007232,3,3,0,0,0,prod
2026-02-20T15:30:08.141225,3,3,0,0,0,prod
2026-02-20T15:30:11.641771,3,3,0,0,0,prod
2026-02-20T15:30:12.235719,3,3,0,0,0,prod
2026-02-20T15:30:13.009643,3,3,0,0,0,prod
2026-02-20T15:30:13.142792,3,3,0,0,0,prod
2026-02-20T15:30:16.643943,3,3,0,0,0,prod
2026-02-20T15:30:17.237150,3,3,0,0,0,prod
2026-02-20T15:30:18.011852,3,3,0,0,0,prod
